product brand,product name,price,store name
Remedy,Organic Mango Passionfruit Kombucha,5.99,"Mcarthur, Ottawa"
Unknown,"Greenhouse Peppers, Yellow",2.2,"Mcarthur, Ottawa"
Unknown,Yellow Onion,1.54,"Mcarthur, Ottawa"
Unknown,Colossal Garlic,1.76,"Mcarthur, Ottawa"
Unknown,Radicchio Lettuce,3.41,"Mcarthur, Ottawa"
Love Beets,Organic Cooked Beets,4.99,"Mcarthur, Ottawa"
President's Choice,Savory,2.99,"Mcarthur, Ottawa"
Unknown,"Lemon Grass, 2 Pack",2.99,"Mcarthur, Ottawa"
Marzetti,"Veggie Dip, Spinach",5.99,"Mcarthur, Ottawa"
Unknown,Endive,5.99,"Mcarthur, Ottawa"
PC Organics,Organic Thyme,2.99,"Mcarthur, Ottawa"
Unknown,Italian Eggplants,1.58,"Mcarthur, Ottawa"
Unknown,Broccolini,3.99,"Mcarthur, Ottawa"
Unknown,Rhubarb,6.99,"Mcarthur, Ottawa"
PC Organics,Organic Green Onions,2.29,"Mcarthur, Ottawa"
PC Organics,Organic Cauliflower,6.99,"Mcarthur, Ottawa"
Gourmet Garden,Paste Cilantro,5.99,"Mcarthur, Ottawa"
Gourmet Garden,Paste Lemongrass,5.99,"Mcarthur, Ottawa"
Unknown,Dandelion Greens,4.99,"Mcarthur, Ottawa"
Fresh Attitude,Spring Mix Salad with Toppings Single Sized,5.99,"Mcarthur, Ottawa"
Unknown,Ataulfo Mango,1.99,"Mcarthur, Ottawa"
Unknown,Sweet Onion,2.73,"Mcarthur, Ottawa"
Farmer's Market,Mini Carrots,4.99,"Mcarthur, Ottawa"
Unknown,Kale,3.99,"Mcarthur, Ottawa"
Unknown,Leeks,5.99,"Mcarthur, Ottawa"
Unknown,Pearl Onion,2.99,"Mcarthur, Ottawa"
Unknown,Chick Pea/Artichoke/Sundried Tomato Salad,7.79,"Mcarthur, Ottawa"
President's Choice,"Live Lettuce Trio, 2-pack",5.99,"Mcarthur, Ottawa"
Unknown,Organic Strawberries 1 LB,6.99,"Mcarthur, Ottawa"
Tiffany Gates,Tiffany Gate Feta Fiesta Kale Salad,2.29,"Mcarthur, Ottawa"
Unknown,Mixed Dried Mushrooms,5.99,"Mcarthur, Ottawa"
Loop,Morning Glory Juice,8.99,"Mcarthur, Ottawa"
GoodLeaf,Ontario Baby Spinach,5.99,"Mcarthur, Ottawa"
Marzetti,Caramel Dip Snack,6.49,"Mcarthur, Ottawa"
Unknown,"Mini Bananas, Bunch",2.17,"Mcarthur, Ottawa"
GoodLeaf,Ontario Spring Mix,5.99,"Mcarthur, Ottawa"
Unknown,Navel Orange,2.31,"Mcarthur, Ottawa"
President's Choice,Seedless Lemons,5.99,"Mcarthur, Ottawa"
Unknown,Lavender & Elderflower Infused Lemonade,6.0,"Mcarthur, Ottawa"
No Name,"Roasted Peanuts, No Salt",6.99,"Mcarthur, Ottawa"
Bolthouse,Mocha Cappuccino,6.99,"Mcarthur, Ottawa"
PC Organics,Organic Carrots,4.69,"Mcarthur, Ottawa"
PC Organics,Organic Peppers,6.99,"Mcarthur, Ottawa"
Renees,Sweet Chili Refrigerated Dip,5.99,"Mcarthur, Ottawa"
Unknown,Pineapple,5.49,"Mcarthur, Ottawa"
Unknown,"Greenhouse Peppers, Orange",2.11,"Mcarthur, Ottawa"
Renees,Ranch Refrigerated Dip,5.99,"Mcarthur, Ottawa"
Farmer's Market,Navel Oranges,7.99,"Mcarthur, Ottawa"
Remedy,Org Kom Rasp Lemn 700Ml,5.99,"Mcarthur, Ottawa"
Tiffany Gates,Tiffany Gate Italian Gemelli Salad,2.29,"Mcarthur, Ottawa"
Remedy,Kombucha Ginger Lemon,5.99,"Mcarthur, Ottawa"
The Little Potato Company,Microwave Ready Lemon and Garden Herb Potatoes,4.99,"Mcarthur, Ottawa"
Bolthouse,Daily Greens,6.99,"Mcarthur, Ottawa"
Bolthouse,Vanilla Chai Tea,6.99,"Mcarthur, Ottawa"
Loop,Cold-Pressed Juice Magic Sip,8.99,"Mcarthur, Ottawa"
Well,Cold Pressed Juice Be Well,5.99,"Mcarthur, Ottawa"
PC Organics,Romaine Lettuce Hearts,6.99,"Mcarthur, Ottawa"
President's Choice,Arugula,4.99,"Mcarthur, Ottawa"
No Name,Naturally Imperfect Avocados,9.99,"Mcarthur, Ottawa"
Unknown,Organic Curly Parsley,3.99,"Mcarthur, Ottawa"
Unknown,Lettuce Little Gem,5.99,"Mcarthur, Ottawa"
COVE,Organic Pink Grapefruit Smoothie,3.99,"Mcarthur, Ottawa"
Unknown,Blood Orange Tarocco,2.89,"Mcarthur, Ottawa"
Farmer's Market,Peaches,8.99,"Mcarthur, Ottawa"
Unknown,Sweet Baby Cauliflower,3.99,"Mcarthur, Ottawa"
President's Choice,Chipotle Chop Salad Kit,6.99,"Mcarthur, Ottawa"
Marzetti,"Veggie Dip, Light Ranch",5.99,"Mcarthur, Ottawa"
Unknown,Brussels Sprouts,0.3,"Mcarthur, Ottawa"
PC Organics,Organic Mint,2.99,"Mcarthur, Ottawa"
Unknown,Red Swiss Chard,3.99,"Mcarthur, Ottawa"
Unknown,"Red Beets, Bunched",4.99,"Mcarthur, Ottawa"
Unknown,Fresh Coconut Young,4.99,"Mcarthur, Ottawa"
President's Choice,Avocado Ranch Chopped Salad Kit,6.99,"Mcarthur, Ottawa"
Unknown,Organic Fennel,6.99,"Mcarthur, Ottawa"
Unknown,Rapini,3.99,"Mcarthur, Ottawa"
Unknown,Organic Black Kale,4.99,"Mcarthur, Ottawa"
Unknown,Green Leaf Lettuce,3.99,"Mcarthur, Ottawa"
Gourmet Garden,Paste Ginger,5.99,"Mcarthur, Ottawa"
PC Organics,Organics Whole Shitake Mushrooms,4.99,"Mcarthur, Ottawa"
Unknown,Papaya,5.71,"Mcarthur, Ottawa"
Unknown,Buttercup Squash,10.06,"Mcarthur, Ottawa"
Unknown,White Onion,2.19,"Mcarthur, Ottawa"
Unknown,Acorn Squash,5.54,"Mcarthur, Ottawa"
Unknown,"Spinach, Bunched",3.49,"Mcarthur, Ottawa"
Unknown,Organic Blackberries,5.99,"Mcarthur, Ottawa"
PC Organics,Blueberries,4.99,"Mcarthur, Ottawa"
Unknown,"Chanterelle Mushrooms, Dried",5.99,"Mcarthur, Ottawa"
Dole,Chop Chop Kit Everything Caesar,6.99,"Mcarthur, Ottawa"
Unknown,Tomato Sugar Bomb,6.99,"Mcarthur, Ottawa"
Greenhouse,Inside Job,14.99,"Mcarthur, Ottawa"
Taylor Farms,"Chopped Salad Kit, Buffalo Ranch",6.99,"Mcarthur, Ottawa"
GoodLeaf,Pea Shoots,4.79,"Mcarthur, Ottawa"
Unknown,Vegetable Platter Large,21.0,"Mcarthur, Ottawa"
Bolthouse,Green Goodness,4.99,"Mcarthur, Ottawa"
Paramount,"Wonderful Pistachios, Roasted & Salted",6.49,"Mcarthur, Ottawa"
Unknown,Star Fruit,2.99,"Mcarthur, Ottawa"
Unknown,Chicken Salad,2.29,"Mcarthur, Ottawa"
Greenhouse,Lime Lemongrass Organic Kombucha,9.99,"Mcarthur, Ottawa"
Greenhouse,Collagen Booster Glow Multipack,14.99,"Mcarthur, Ottawa"
Unknown,Pineapple/Straws Large,10.0,"Mcarthur, Ottawa"
President's Choice,Vegetable Medley,5.49,"Mcarthur, Ottawa"
Greenhouse,Ginger Turmeric Organic Kombucha,9.99,"Mcarthur, Ottawa"
Unknown,Homestyle Coleslaw with Yogurt Dressing,2.29,"Mcarthur, Ottawa"
President's Choice,"Live Lettuce Green, 2-pack",5.99,"Mcarthur, Ottawa"
Marzetti,Spinach Veggie Dip,1.29,"Mcarthur, Ottawa"
Bolthouse,C-Boost,6.99,"Mcarthur, Ottawa"
Well,Cold Pressed Juice Greens,5.99,"Mcarthur, Ottawa"
Loop,"Smoothie, Green Vibes",8.99,"Mcarthur, Ottawa"
Remedy,Kombucha Wild Berry,5.99,"Mcarthur, Ottawa"
Well,Ink. Lemonade Charcoal,5.99,"Mcarthur, Ottawa"
Remedy,Kombucha Lemon Lime & Mint,5.99,"Mcarthur, Ottawa"
Unknown,Coconuts,2.49,"Mcarthur, Ottawa"
Well,Cold Pressed Juice Played,5.99,"Mcarthur, Ottawa"
PC Organics,Celery Hearts,6.99,"Mcarthur, Ottawa"
Unknown,Organic Rainbow Swiss Chard,4.99,"Mcarthur, Ottawa"
Unknown,Green Garlic,5.99,"Mcarthur, Ottawa"
Unknown,Bean Runner,4.99,"Mcarthur, Ottawa"
President's Choice,Kale Slaw,4.49,"Mcarthur, Ottawa"
Gourmet Garden,Paste Italian Herbs,5.99,"Mcarthur, Ottawa"
Unknown,Organic English Cucumber,3.99,"Mcarthur, Ottawa"
Unknown,Organic Iceberg Lettuce,4.99,"Mcarthur, Ottawa"
Unknown,Shanghai Bok Choy,4.22,"Mcarthur, Ottawa"
Unknown,Organic Green Dandelion,4.99,"Mcarthur, Ottawa"
Unknown,Organic French Beans,6.49,"Mcarthur, Ottawa"
PC Organics,Organic Broccoli,5.99,"Mcarthur, Ottawa"
President's Choice,Cauliflower Slaw,4.49,"Mcarthur, Ottawa"
Unknown,Radicchio Treviso,11.0,"Mcarthur, Ottawa"
Unknown,"Fresh Dill, Baby",3.99,"Mcarthur, Ottawa"
Unknown,Organic Beet Bunch,5.99,"Mcarthur, Ottawa"
Unknown,French Beans,5.99,"Mcarthur, Ottawa"
Unknown,Parsnips 1lb Bag,5.99,"Mcarthur, Ottawa"
Unknown,Heirloom Tomatoes,2.42,"Mcarthur, Ottawa"
Unknown,Popeye Select Spinach,11.99,"Mcarthur, Ottawa"
The Little Potato Company,Oven BBQ Ready Garlic Herb Potatoes,4.99,"Mcarthur, Ottawa"
Farmer's Market,Lemons,5.99,"Mcarthur, Ottawa"
No Name,Naturally Imperfect Limes,6.99,"Mcarthur, Ottawa"
PC Organics,Organic Tomato On The Vine Red (1 Bunch),7.92,"Mcarthur, Ottawa"
Well,Cold Pressed Juice C Well,5.99,"Mcarthur, Ottawa"
Marzetti,"Veggie Dip, Ranch",5.99,"Mcarthur, Ottawa"
PC Organics,Organics Baby Cut Carrots,6.49,"Mcarthur, Ottawa"
Unknown,Fresh Banana Strawberry Smoothie,5.99,"Mcarthur, Ottawa"
Unknown,Fuyu Persimmon,2.49,"Mcarthur, Ottawa"
Unknown,Spanish Onion,1.81,"Mcarthur, Ottawa"
Unknown,Radishes,2.49,"Mcarthur, Ottawa"
Unknown,Organic Carrots Bunched,4.99,"Mcarthur, Ottawa"
Unknown,Fennel,5.49,"Mcarthur, Ottawa"
Unknown,Radish,2.99,"Mcarthur, Ottawa"
President's Choice,Red Potatoes,5.99,"Mcarthur, Ottawa"
Unknown,Alphonso mango,5.99,"Mcarthur, Ottawa"
Farmer's Market,Sweet Potatoes,5.99,"Mcarthur, Ottawa"
PC Organics,Organics Whole White Mushrooms,8.99,"Mcarthur, Ottawa"
Unknown,Organic Medjool Dates,11.99,"Mcarthur, Ottawa"
President's Choice,Garden Salad,4.49,"Mcarthur, Ottawa"
Unknown,Mixed Fruit Parfait,5.0,"Mcarthur, Ottawa"
Bolthouse,Blue Goodness,6.99,"Mcarthur, Ottawa"
COVE,Organic Raspberry Lemon Kombucha,3.99,"Mcarthur, Ottawa"
Bolthouse,Red Goodness,6.99,"Mcarthur, Ottawa"
The Little Potato Company,Microwave Ready Savoury Herb Potatoes,4.99,"Mcarthur, Ottawa"
President's Choice,Jalapeno Hot Peppers,4.99,"Mcarthur, Ottawa"
Remedy,Peach Kombucha,5.99,"Mcarthur, Ottawa"
Loop,Cold-Pressed Juice Better Together Grapefruit Orange Ginger,8.99,"Mcarthur, Ottawa"
Unknown,Organic Gold Beet Bunch,5.99,"Mcarthur, Ottawa"
Unknown,Pitted Honey Dates,6.99,"Mcarthur, Ottawa"
Unknown,Baby Bok Choy,4.35,"Mcarthur, Ottawa"
Unknown,Romaine Lettuce,3.49,"Mcarthur, Ottawa"
PC Organics,Baby Arugula,4.99,"Mcarthur, Ottawa"
Unknown,Green Swiss Chard,3.99,"Mcarthur, Ottawa"
Unknown,Collard Greens,3.99,"Mcarthur, Ottawa"
Unknown,Organic Leeks,5.99,"Mcarthur, Ottawa"
Unknown,Celery Root,4.16,"Mcarthur, Ottawa"
President's Choice,Broccoli Slaw,4.49,"Mcarthur, Ottawa"
Gourmet Garden,Paste Garlic,5.99,"Mcarthur, Ottawa"
Unknown,Organic Green Kale,4.99,"Mcarthur, Ottawa"
Gourmet Garden,Paste Basil,5.99,"Mcarthur, Ottawa"
PC Organics,Organic Cucumber Mini,5.99,"Mcarthur, Ottawa"
Unknown,"Organic, Red Kale",4.99,"Mcarthur, Ottawa"
Unknown,Organic Swiss Chard Greens,4.99,"Mcarthur, Ottawa"
The Little Potato Company,Oven BBQ Ready Onion Chive Potatoes,4.99,"Mcarthur, Ottawa"
Marzetti,"Veggie Dip, Ranch Snack Pack",6.99,"Mcarthur, Ottawa"
Bolthouse,100% Carrot,6.99,"Mcarthur, Ottawa"
Marzetti,"Veggie Dip, Southwest Ranch",5.99,"Mcarthur, Ottawa"
Farmer's Market,Red Onions,5.49,"Mcarthur, Ottawa"
President's Choice,Salad Kit Chopped Sesame Wonton,6.99,"Mcarthur, Ottawa"
President's Choice,Bacon Caesar Chop Salad Kit,6.99,"Mcarthur, Ottawa"
President's Choice,Barbecue Ranch Chopped Salad Kit,6.99,"Mcarthur, Ottawa"
Unknown,Kiwis,1.09,"Mcarthur, Ottawa"
Marzetti,"Fruit Dip, Cream Cheese",5.99,"Mcarthur, Ottawa"
Unknown,LoBok (Daikon Radish),3.09,"Mcarthur, Ottawa"
Unknown,Red Cabbage,4.96,"Mcarthur, Ottawa"
Unknown,Purple Eggplants,3.13,"Mcarthur, Ottawa"
Unknown,"Cabbage, Green",4.77,"Mcarthur, Ottawa"
